filename,width,height,class,xmin,ymin,xmax,ymax
img-bicycles-E97PSSSESC_png.rf.a548e437f314340b7da89ac922d383ae.jpg,450,450,bicycles,151,343,198,385
img-bicycles-E97PSSSESC_png.rf.a548e437f314340b7da89ac922d383ae.jpg,450,450,bicycles,0,293,126,392
img-bicycles-HGU8HLEAC3_png.rf.a33827b0b6785780a446551887be1d40.jpg,450,450,bicycles,191,133,432,424
img-7PM4MT1DAU_png.rf.a48e571f492898d2a3306e3e9c2a3032.jpg,450,450,motorcycles,50,64,265,291
img-7PM4MT1DAU_png.rf.a48e571f492898d2a3306e3e9c2a3032.jpg,450,450,motorcycles,114,66,384,267
img-traffic-lights-56BAX88CZ2_png.rf.a28a8b9dc30956b4be1958872abcd61d.jpg,450,450,traffic lights,31,33,70,114
img-traffic-lights-56BAX88CZ2_png.rf.a28a8b9dc30956b4be1958872abcd61d.jpg,450,450,traffic lights,100,33,129,121
img-buses-5PPH656BH3_png.rf.a5ecd000962a42129adbe6fe255a6079.jpg,450,450,buses,240,265,415,424
img-bicycles-J2EXF32FCY_png.rf.a5731bea7f8ec42d49be535ec0c5bd6b.jpg,450,450,bicycles,0,39,180,350
img-RNI6PZOTUM_png.rf.a62fbdb0354732fccea8a906d19e3b9f.jpg,450,450,traffic lights,26,157,445,329
img-3MFE8XQTXO_png.rf.a5129abff60ee9e78dea073af2497837.jpg,450,450,bicycles,193,115,340,334
img-3MFE8XQTXO_png.rf.a5129abff60ee9e78dea073af2497837.jpg,450,450,bicycles,25,127,131,292
img-3MFE8XQTXO_png.rf.a5129abff60ee9e78dea073af2497837.jpg,450,450,bicycles,0,135,41,320
img-buses-45ARJRZDVR_png.rf.a34399d90744ad1ea6fdaf17ca1f823a.jpg,450,450,buses,109,22,412,277
img-crosswalks-4H8ST87XKI_png.rf.a63e3bdb7e70957fb9d87b1af58768f1.jpg,450,450,crosswalks,177,135,347,166
img-crosswalks-JSC0JXOPJC_png.rf.a4bf2d8f82c3150a76421327ff5766ac.jpg,450,450,crosswalks,0,268,397,391
img-motorcycles-98SGDE27JN_png.rf.a683d8846f40cc067b4248f7c57673fd.jpg,450,450,motorcycles,165,145,317,414
img-bicycles-B7MAZ7UYT8_png.rf.a74a18e9393505f60d7f27b529cd9082.jpg,450,450,bicycles,157,151,237,354
img-bicycles-B7MAZ7UYT8_png.rf.a74a18e9393505f60d7f27b529cd9082.jpg,450,450,bicycles,275,148,396,397
img-taxis-163X1TUODM_png.rf.a7214093da698259615bb0fa66207408.jpg,450,450,taxis,21,298,396,421
img-traffic-lights-17FP4O26U6_png.rf.a89d6e60634b5d265cba91eafc3c89e9.jpg,450,450,traffic lights,349,113,377,178
img-traffic-lights-17FP4O26U6_png.rf.a89d6e60634b5d265cba91eafc3c89e9.jpg,450,450,traffic lights,217,128,245,193
img-buses-QNR6K5EF0U_png.rf.a5f4feed0caa1ba4b798922253c4a9f9.jpg,450,450,buses,20,122,450,355
img-bicycles-4GYJ76G4RF_png.rf.a52a38a7a42c362b4d628e991bab52a4.jpg,450,450,bicycles,129,46,417,407
img-bicycles-AHVWJIQA06_png.rf.a8414abfa3e3f1a40e82f4c25e83cf65.jpg,450,450,bicycles,118,219,356,392
img-II9K2MBJVA_png.rf.a7d8f8d3257c70a34683a87b81e07ebd.jpg,450,450,stairs,199,177,387,328
img-buses-T8ZDAE04PI_png.rf.a7e06253080a0a513ab66c9e88d2ea10.jpg,450,450,buses,166,205,389,401
img-I4PWS0HDV1_png.rf.a6bb35bd5df0c46bab5df668d338be57.jpg,450,450,buses,6,250,194,406
img-traffic-lights-869MZDWDU7_png.rf.a7e804696961029656be1c5f868227a4.jpg,450,450,traffic lights,342,49,400,180
img-traffic-lights-869MZDWDU7_png.rf.a7e804696961029656be1c5f868227a4.jpg,450,450,traffic lights,395,124,446,181
img-6CRR91NO4M_png.rf.a6fd952d7536379954d8e9eeeb83ce87.jpg,450,450,buses,32,108,441,260
img-buses-J2HLJCWPQT_png.rf.a8af59509f743e6b36094a949bf57865.jpg,450,450,buses,0,199,141,297
img-bicycles-92XZ8RXQGO_png.rf.a784f8ffe195dbde638fe69fbd34f2d3.jpg,450,450,bicycles,276,183,427,436
img-HONF4ORDLE_png.rf.a7e1783431859c720039de0d50a86e56.jpg,450,450,a fire hydrant,13,103,169,436
img-bicycles-9K3Q6HIO8D_png.rf.a65ca112b431ae0a36ba6fae128777cc.jpg,450,450,bicycles,166,36,289,301
img-crosswalks-N2D57DXWFL_png.rf.a815b9599272233bbb4adf69ac743ed8.jpg,450,450,crosswalks,2,64,450,241
img-crosswalks-ISK21M9XZ7_png.rf.a8f08a967e1af9680edf57d75265697d.jpg,450,450,crosswalks,0,254,450,377
img-2J3K8DSCWQ_png.rf.a8cf666ebb3bc2041611653b2e6114ee.jpg,450,450,bicycles,213,262,260,385
img-2J3K8DSCWQ_png.rf.a8cf666ebb3bc2041611653b2e6114ee.jpg,450,450,bicycles,265,268,338,415
img-bicycles-SYWJLT5B5I_png.rf.a7e85ce9906cee6619d5582f83122184.jpg,450,450,bicycles,60,167,352,367
img-3II4KF7ZHW_png.rf.a986f65832c5e3397abaef06c89161d2.jpg,450,450,bicycles,149,125,368,388
img-RMHPB0P0NR_png.rf.a8a110aa7e16885a583cf5aa6690f639.jpg,450,450,buses,0,58,380,243
img-buses-0F775QGF8S_png.rf.a9cc294e586d98758029b24e118ef5a3.jpg,450,450,buses,35,96,307,299
img-IX951L9KY5_png.rf.a689cf4d624e02c1b8fbe0adca76e13a.jpg,450,450,motorcycles,233,243,425,412
img-buses-3TKMS00OR7_png.rf.a9e8958177b73327759b3e618b5bb77d.jpg,450,450,buses,185,99,398,259
img-OELFOFUSSH_png.rf.aab3d70a39e41c2c2bf38eaa68943bb7.jpg,450,450,motorcycles,16,54,162,275
img-OELFOFUSSH_png.rf.aab3d70a39e41c2c2bf38eaa68943bb7.jpg,450,450,motorcycles,177,66,371,283
img-IAVIEPK7Y8_png.rf.aaac35d5f44d2cb0da903901200cd128.jpg,450,450,traffic lights,197,64,313,325
img-AO6EPFG96P_png.rf.a6fc2c01062ebe521ddced353c6a80ec.jpg,450,450,motorcycles,30,64,317,378
img-RZBFU8R04D_png.rf.a69eb0d8f37f7d26c5f31bdfb1a98864.jpg,450,450,motorcycles,131,182,307,367
img-38ALEJOQPN_png.rf.aa87c4d82455230596a148681de82bfb.jpg,450,450,tractors,163,169,347,345
img-0IPZF1YU4F_png.rf.a8219dfe9d86e793d4b7c5b19dc57dd3.jpg,450,450,motorcycles,0,241,176,408
img-bicycles-79LVMM1LST_png.rf.aabdbe9dd641e20ab32475b4fc479ee4.jpg,450,450,bicycles,84,205,302,436
img-stairs-E3VF28F9Y5_png.rf.ab0ecdcda800b415f1dc07c449a94c3a.jpg,450,450,stairs,26,107,361,387
img-XV2M74S1PC_png.rf.aaa033010027b40b44f9eff9de2ee2c7.jpg,450,450,crosswalks,201,329,450,426
img-FV8OX4ELYC-Copy_png.rf.aab4799438a0146e56c2511579878a81.jpg,450,450,motorcycles,181,217,333,342
img-9B3J2XOW2B_png.rf.ac4502a67456eea2f5589ee4995f0115.jpg,450,450,motorcycles,0,0,348,314
img-WX55ZK95DF_png.rf.aa19027bb7bf33c819572b5b6fc10d31.jpg,450,450,motorcycles,162,232,338,364
img-WX55ZK95DF_png.rf.aa19027bb7bf33c819572b5b6fc10d31.jpg,450,450,motorcycles,0,239,133,380
img-EB62M7SXBO_png.rf.a9f2eea366060e60183288333087c68e.jpg,450,450,motorcycles,282,109,450,424
img-EA3KF5VDE9_png.rf.ab761b6040066286aa1982d10a96a9fa.jpg,450,450,traffic lights,36,177,118,309
img-bicycles-GR0IJPW2CM_png.rf.ac018d3cd7c44d71ff1dbe92bc4f6910.jpg,450,450,bicycles,127,134,405,306
img-bicycles-GR0IJPW2CM_png.rf.ac018d3cd7c44d71ff1dbe92bc4f6910.jpg,450,450,bicycles,209,193,268,297
img-bicycles-GR0IJPW2CM_png.rf.ac018d3cd7c44d71ff1dbe92bc4f6910.jpg,450,450,bicycles,236,149,430,289
img-buses-U3H4T62LB0_png.rf.aa60ceccd0a2bb08f30712fad12ecb0f.jpg,450,450,buses,27,163,411,308
img-motorcycles-839YRK7CYJ_png.rf.ad23bf1c9f4923b9ba8b8562b6ab88e0.jpg,450,450,motorcycles,126,167,316,424
img-bicycles-IO6UQ9LFFP_png.rf.ac99feb19b1ce69d890bb76019b62f9f.jpg,450,450,bicycles,395,247,450,318
img-crosswalks-Z3YLF3XZHA_png.rf.abfaa70fc8457d71231e5175173ad876.jpg,450,450,crosswalks,173,207,328,363
img-bicycles-SHGNQL1R6X_png.rf.acb9095eb7b666f9951f6b16cd5672b0.jpg,450,450,bicycles,36,236,286,404
img-bicycles-SHGNQL1R6X_png.rf.acb9095eb7b666f9951f6b16cd5672b0.jpg,450,450,bicycles,154,248,196,282
img-bicycles-SHGNQL1R6X_png.rf.acb9095eb7b666f9951f6b16cd5672b0.jpg,450,450,bicycles,57,249,126,346
img-bicycles-SHGNQL1R6X_png.rf.acb9095eb7b666f9951f6b16cd5672b0.jpg,450,450,bicycles,218,187,367,380
img-fire-hydrants-7F2ANX5T33_png.rf.abdc7d30728927235437ec7c0e488998.jpg,450,450,a fire hydrant,269,39,450,343
img-motorcycles-RXTMRMTVX1_png.rf.ac476cedc82730225462da8be9ef2cb2.jpg,450,450,motorcycles,199,189,376,436
img-buses-YO48J8IECI_png.rf.abd81a0685e7fba55396cfc8120d691b.jpg,450,450,buses,0,364,64,417
img-buses-YO48J8IECI_png.rf.abd81a0685e7fba55396cfc8120d691b.jpg,450,450,buses,71,346,162,434
img-buses-YO48J8IECI_png.rf.abd81a0685e7fba55396cfc8120d691b.jpg,450,450,buses,166,283,438,439
img-stairs-W8D7AEVR0L_png.rf.add539f71bee985c152185d0cd261833.jpg,450,450,stairs,20,96,450,450
img-bicycles-E3NJ9O5XW3_png.rf.acd91f975c07a3eaf4eb72cf97117a05.jpg,450,450,bicycles,267,227,355,368
img-bicycles-E3NJ9O5XW3_png.rf.acd91f975c07a3eaf4eb72cf97117a05.jpg,450,450,bicycles,108,162,261,395
img-PNYWRZX2EM_png.rf.aee52235080a978325dfd769476bfba9.jpg,450,450,traffic lights,185,159,269,347
img-taxis-0LIFGXW9OQ_png.rf.ad6c95a7f0650ee9f5966ebe8cec477b.jpg,450,450,taxis,0,238,344,381
img-HKZY53CR5J_png.rf.ae06f21775aa48dffa86fd548e367914.jpg,450,450,motorcycles,62,100,237,411
img-FTOOESB5ZH_png.rf.aa4da1f59f2b13e3a6873a0664eeda27.jpg,450,450,bicycles,196,170,297,227
img-FTOOESB5ZH_png.rf.aa4da1f59f2b13e3a6873a0664eeda27.jpg,450,450,bicycles,74,190,252,278
img-6E2GFVS0TD_png.rf.aaab7e9cc83efead302dacdba53f4da4.jpg,450,450,motorcycles,29,8,311,367
img-bicycles-CB24MG9IFD_png.rf.ab4976d181eada823915be7e87588633.jpg,450,450,bicycles,143,80,367,391
img-NNNZHXQBAW_png.rf.ad5cb5ce82226aff3e8e5fcd1434cf15.jpg,450,450,motorcycles,324,111,450,391
img-NNNZHXQBAW_png.rf.ad5cb5ce82226aff3e8e5fcd1434cf15.jpg,450,450,motorcycles,19,130,310,406
img-buses-UYQSASV0OZ_png.rf.ae589cd9fb4c91b307afce368c566d01.jpg,450,450,buses,222,50,432,324
img-bicycles-5KPY3O2LBE_png.rf.aeebc05f8bbcfa1ff2f6bff55a342c92.jpg,450,450,bicycles,208,130,331,429
img-5057BPT3YZ_png.rf.aa450074927ddd44bd817f0dee8a465d.jpg,450,450,motorcycles,80,36,418,324
img-motorcycles-GHT1VOZN5Q_png.rf.af9c82f823d0238ddc74f0fed71d0174.jpg,450,450,motorcycles,136,44,341,436
img-fire-hydrants-LQLE5TND4M_png.rf.aebbfba77d1e5be1bb19693b097ab5d7.jpg,450,450,a fire hydrant,159,21,358,412
img-stairs-NFFXFMV31P_png.rf.aff374c6c325e0a04277fcacee992be6.jpg,450,450,stairs,21,41,447,443
img-stairs-0XPSRF0IUH_png.rf.ac8e6fd23accaf2d8e1b9ca55edb37a7.jpg,450,450,stairs,145,249,231,310
img-stairs-0XPSRF0IUH_png.rf.ac8e6fd23accaf2d8e1b9ca55edb37a7.jpg,450,450,stairs,233,255,440,450
img-bicycles-A2KUWEEHW8_png.rf.aea9ed8f86575348bfcbf19a6a48c635.jpg,450,450,bicycles,308,136,381,336
img-QY2I5JZILC_png.rf.b0b18358a423a084235f3f42bd594277.jpg,450,450,motorcycles,182,303,234,418
img-QY2I5JZILC_png.rf.b0b18358a423a084235f3f42bd594277.jpg,450,450,motorcycles,154,301,177,324
img-QY2I5JZILC_png.rf.b0b18358a423a084235f3f42bd594277.jpg,450,450,motorcycles,133,327,184,418
img-QY2I5JZILC_png.rf.b0b18358a423a084235f3f42bd594277.jpg,450,450,motorcycles,309,337,448,441
img-crosswalks-XR1VZ2K9JY_png.rf.b0846a1ab8f2dd7a672cb80e8bdf3d17.jpg,450,450,crosswalks,0,213,202,263
img-fire-hydrants-ATAJ8UGRI7_png.rf.aef6ff55a391f3815d3343271b4e09cf.jpg,450,450,a fire hydrant,88,29,320,361
img-buses-YDHK6W7QWA_png.rf.afc3754c4f7770db6ed33cc0030933da.jpg,450,450,buses,91,76,427,262
img-crosswalks-PBTFL94Q1G_png.rf.ad92f2397ae40a3abfaf2c50947dd651.jpg,450,450,crosswalks,0,225,450,296
img-bicycles-BB0D1H9HI2_png.rf.b09d14da184dee7d1b2e3af71fea2de8.jpg,450,450,motorcycles,35,146,426,407
img-3GTL541Y3C_png.rf.b0fc6d59472df4227d2f80c497a66934.jpg,450,450,buses,34,227,71,297
img-3GTL541Y3C_png.rf.b0fc6d59472df4227d2f80c497a66934.jpg,450,450,buses,214,244,251,343
img-3GTL541Y3C_png.rf.b0fc6d59472df4227d2f80c497a66934.jpg,450,450,buses,77,163,264,320
img-3GTL541Y3C_png.rf.b0fc6d59472df4227d2f80c497a66934.jpg,450,450,buses,262,171,419,353
img-motorcycles-8TO4NKA0TV_png.rf.ae7beaad5524b49ed6df3ee705898e7e.jpg,450,450,motorcycles,258,221,450,421
img-motorcycles-VEDV9HPGAD_png.rf.b0caeaf693c0c5b4aa56446570c395ce.jpg,450,450,motorcycles,0,233,118,412
img-motorcycles-W5UQ1QHZZL_png.rf.b091808906f642578fd9d9f7e1030593.jpg,450,450,motorcycles,11,268,132,388
img-WJ1R17PAI2_png.rf.b11deacd2ca8cd6e1863f9f1213c9ee0.jpg,450,450,motorcycles,173,144,265,349
img-39MVJ1E7U5_png.rf.af412e050ef6e17dd3400b2f69642629.jpg,450,450,motorcycles,56,139,190,358
img-AHZJIKTV4U_png.rf.af65043fd7d140855ef569994c43f88d.jpg,450,450,bicycles,263,210,352,408
img-buses-K95JUU2OS2_png.rf.af6a5c2fc8980e5ec325df4d67db86a5.jpg,450,450,buses,173,149,369,393
img-6Z0MN02QQ9_png.rf.b04af3c7d848f2b352f2a3d278e90b63.jpg,450,450,buses,0,29,191,429
img-motorcycles-LVEFM0VKXG_png.rf.ad9773fdc34d4f992501fe9ff89d3329.jpg,450,450,motorcycles,266,196,313,273
img-M5NASO8C9L_png.rf.b0db726554631445ded1432fb1f7b4df.jpg,450,450,traffic lights,392,185,449,345
img-M5NASO8C9L_png.rf.b0db726554631445ded1432fb1f7b4df.jpg,450,450,traffic lights,71,64,165,103
img-EDVLXJNK0Y_png.rf.b095fed0e04ff95d21b49264d2b643c1.jpg,450,450,crosswalks,33,401,450,447
img-EDVLXJNK0Y_png.rf.b095fed0e04ff95d21b49264d2b643c1.jpg,450,450,crosswalks,111,277,393,300
img-crosswalks-WYMKHH3YOZ_png.rf.b133c52044fdcea13466a2b828640a1a.jpg,450,450,crosswalks,0,141,274,192
img-motorcycles-DCDG7BO55S_png.rf.b1832a8fc81054f9b6913d197663b7eb.jpg,450,450,motorcycles,377,1,450,221
img-motorcycles-DCDG7BO55S_png.rf.b1832a8fc81054f9b6913d197663b7eb.jpg,450,450,motorcycles,225,47,353,216
img-motorcycles-DCDG7BO55S_png.rf.b1832a8fc81054f9b6913d197663b7eb.jpg,450,450,motorcycles,49,0,228,212
img-bicycles-D2A8KTNJ8Z_png.rf.b1774fd5666a4d235213b45f9302204d.jpg,450,450,motorcycles,57,207,116,328
img-bicycles-D2A8KTNJ8Z_png.rf.b1774fd5666a4d235213b45f9302204d.jpg,450,450,motorcycles,127,184,227,351
img-286AGXBLND_png.rf.b1e15d67a793c8f1490863ac8dfda902.jpg,450,450,motorcycles,150,104,296,378
img-traffic-lights-FO0W2YGRTT_png.rf.b1cf92158c475ab7e40dbc851a40e9c6.jpg,450,450,traffic lights,106,78,199,125
img-buses-B8SHNAJ9RA_png.rf.b04c800fbbbde6bb80e0c4003cccc2dd.jpg,450,450,buses,25,120,319,383
img-traffic-lights-GMRWY8D6CR_png.rf.b1387f0b01126e07fd96f63a81470047.jpg,450,450,traffic lights,70,178,190,299
img-buses-0IUZWGAHKW_png.rf.b27701886e07a01c879f6f4c4df6bc6f.jpg,450,450,buses,251,84,450,414
img-crosswalks-CGCPNMVXJB_png.rf.b212a1a22237ada8822bc3297dc657cc.jpg,450,450,crosswalks,0,254,450,302
img-bicycles-I1O9JPMCGK_png.rf.b127b9142fb9308f482d9fafc55cf8a4.jpg,450,450,bicycles,185,137,401,413
img-bicycles-2ERGBRZAGR_png.rf.b0a8968b01b1bff3ffe15a823c6dd62d.jpg,450,450,bicycles,203,120,348,433
img-GXT875G0VW_png.rf.b3101df51ae1bcf00e6faaf232e1fdfc.jpg,450,450,motorcycles,129,193,231,354
img-GXT875G0VW_png.rf.b3101df51ae1bcf00e6faaf232e1fdfc.jpg,450,450,motorcycles,308,122,366,216
img-GXT875G0VW_png.rf.b3101df51ae1bcf00e6faaf232e1fdfc.jpg,450,450,motorcycles,207,115,263,214
img-traffic-lights-N2DJRWOCJ5_png.rf.b30af2e7e4f9874aa27db7224f5409ba.jpg,450,450,traffic lights,181,178,254,280
img-6E1GCENEL5_png.rf.b1574438bb95db8e17d4774d513a3b7d.jpg,450,450,motorcycles,190,288,311,450
img-WJZZNGSCAD_png.rf.b0acbe4ae44dde807ae39bc15d1a9cca.jpg,450,450,motorcycles,19,239,215,435
img-LZHFDU7JCW_png.rf.b41cbb49c9a56d4d793eb9410a84be46.jpg,450,450,crosswalks,0,224,448,379
img-crosswalks-PNMMJZJOON_png.rf.b383637cdbd94316dfb2dac8765cccba.jpg,450,450,crosswalks,4,109,225,165
img-bicycles-TYETY2ZI05_png.rf.b325d3c7991c591fc274625f5bba357a.jpg,450,450,bicycles,71,160,369,342
img-stairs-2IK16UV1S5_png.rf.b3bc954663d1df0c8ec42721557998d5.jpg,450,450,stairs,32,36,151,116
img-stairs-2IK16UV1S5_png.rf.b3bc954663d1df0c8ec42721557998d5.jpg,450,450,stairs,175,117,345,205
img-stairs-2IK16UV1S5_png.rf.b3bc954663d1df0c8ec42721557998d5.jpg,450,450,stairs,30,72,187,215
img-crosswalks-OF6FN33RED_png.rf.b223f2a32fd197ea2f2306bfe5c868b4.jpg,450,450,crosswalks,1,161,359,250
img-5ZHMYRLA00_png.rf.b34b9937aa883d2cf75000dd6ac75416.jpg,450,450,bicycles,342,124,375,159
img-buses-ACYGZQQBNK_png.rf.b2bcfbf1a3c73c73d8d26d96271c9a4a.jpg,450,450,buses,112,16,334,199
img-6LC1BFPHEJ_png.rf.b275cb1ab278c3a277cd11f98bb2874c.jpg,450,450,traffic lights,168,77,321,387
img-FNJ66YABPZ_png.rf.b1a5e78d118f81cfe257b46e8530e952.jpg,450,450,traffic lights,68,5,121,112
img-FNJ66YABPZ_png.rf.b1a5e78d118f81cfe257b46e8530e952.jpg,450,450,traffic lights,286,31,327,128
img-traffic-lights-YD879GH113_png.rf.b4fe6556b1d5abe99b1e697e8e32b464.jpg,450,450,traffic lights,253,85,366,398
img-O64GQ5HHXE_png.rf.b2e98f5921ac34834c44f21355dc1ecc.jpg,450,450,motorcycles,248,207,351,275
img-7E1BH5CAFQ_png.rf.b486e1ee93d36f15529b770dd0fa1591.jpg,450,450,crosswalks,125,36,448,132
img-traffic-lights-G0OQY2B8A9_png.rf.b3327791938a14994237becac7027a2f.jpg,450,450,traffic lights,175,114,276,307
img-traffic-lights-G0OQY2B8A9_png.rf.b3327791938a14994237becac7027a2f.jpg,450,450,traffic lights,51,115,161,308
img-traffic-lights-G0OQY2B8A9_png.rf.b3327791938a14994237becac7027a2f.jpg,450,450,traffic lights,105,28,205,138
img-buses-XZRCZSWNPE_png.rf.b49e880330ff86140c9b2633bc590cbe.jpg,450,450,buses,0,120,380,306
img-bicycles-DH3V67AU7V_png.rf.b4a436067abc54aafbc48f74b2130fb8.jpg,450,450,bicycles,0,145,185,439
img-bicycles-6F89FG7TC1_png.rf.b2355f3f1a9fd9d21c59cbecd5d6fda2.jpg,450,450,bicycles,111,227,230,282
img-C5YO1JZ2RR-Copy_png.rf.b5bd610bc77d957305ce3aaa896706fa.jpg,450,450,crosswalks,0,54,450,128
img-C5YO1JZ2RR-Copy_png.rf.b5bd610bc77d957305ce3aaa896706fa.jpg,450,450,crosswalks,288,18,450,50
img-2R77AOHHQM_png.rf.b5216f1fd297176f72bc0ee4ad5f0de7.jpg,450,450,a fire hydrant,22,56,213,417
img-buses-XWKXP3E6F6_png.rf.b59129f7a497b028c9cc2924f2531ebe.jpg,450,450,buses,30,243,373,410
img-BUZPGLTKV3_png.rf.b4d451e1d0e111fd5c8159828b79afc1.jpg,450,450,traffic lights,61,132,85,201
img-BUZPGLTKV3_png.rf.b4d451e1d0e111fd5c8159828b79afc1.jpg,450,450,traffic lights,169,158,190,199
img-BUZPGLTKV3_png.rf.b4d451e1d0e111fd5c8159828b79afc1.jpg,450,450,traffic lights,423,253,435,291
img-BUZPGLTKV3_png.rf.b4d451e1d0e111fd5c8159828b79afc1.jpg,450,450,traffic lights,409,252,424,291
img-buses-VI75LJVM1I_png.rf.b5316d5c4a18f3b9247635deb0de9f6f.jpg,450,450,buses,0,294,346,437
img-339DM0FSBB_png.rf.b49539f018c63c9a7d102e3bedda54f8.jpg,450,450,buses,31,236,363,363
img-motorcycles-HNPTO766YT_png.rf.b58c4dcab2f2b7a4be4747d6406076d7.jpg,450,450,motorcycles,41,109,437,353
img-buses-XX287LYJWX_png.rf.b6d72cbf872ee8ecb77f01f3be97ada3.jpg,450,450,buses,112,59,311,205
img-buses-JXA1CGR5ZV_png.rf.b3cae35fd28f29f12ff6e8e45e1a438d.jpg,450,450,buses,56,185,240,372
img-buses-GFSKK0L8NV_png.rf.b57f784d3981c511d24486dce9300b8e.jpg,450,450,buses,73,13,450,450
img-HROP234LP5_png.rf.b59410d1db87c4214aecc37c43f6d2b5.jpg,450,450,crosswalks,0,231,335,312
img-bicycles-JZMNW00ZVK_png.rf.b782dc3574bc2c0533b5cd09bfc553b3.jpg,450,450,bicycles,290,360,299,395
img-bicycles-JZMNW00ZVK_png.rf.b782dc3574bc2c0533b5cd09bfc553b3.jpg,450,450,bicycles,254,225,307,259
img-bicycles-JZMNW00ZVK_png.rf.b782dc3574bc2c0533b5cd09bfc553b3.jpg,450,450,bicycles,252,258,296,296
img-bicycles-JZMNW00ZVK_png.rf.b782dc3574bc2c0533b5cd09bfc553b3.jpg,450,450,bicycles,241,296,280,401
img-bicycles-JZMNW00ZVK_png.rf.b782dc3574bc2c0533b5cd09bfc553b3.jpg,450,450,bicycles,299,251,354,414
img-WQ7DHTCV86_png.rf.b7d626d334b2eea4be1ad8358c1a0e41.jpg,450,450,stairs,0,63,442,246
img-LJ71A0IR01_png.rf.b7b345bdcec7050485806a1e1bd1d618.jpg,450,450,crosswalks,0,180,448,310
img-taxis-CCNBVB3E4Y_png.rf.b5105b784afcedda7162503f4697b992.jpg,450,450,taxis,49,100,412,418
img-33UOR0H20U_png.rf.b730ec8ecf7f1dc172a199259fab9f45.jpg,450,450,motorcycles,65,87,189,193
img-33UOR0H20U_png.rf.b730ec8ecf7f1dc172a199259fab9f45.jpg,450,450,motorcycles,230,133,418,275
img-33UOR0H20U_png.rf.b730ec8ecf7f1dc172a199259fab9f45.jpg,450,450,motorcycles,161,157,238,226
img-33UOR0H20U_png.rf.b730ec8ecf7f1dc172a199259fab9f45.jpg,450,450,motorcycles,100,104,245,191
img-traffic-lights-16YLTITXRZ_png.rf.b7e288f11fa22346129e6ed0776cb7d3.jpg,450,450,traffic lights,34,245,100,381
img-motorcycles-OETHQH0SZ8_png.rf.b56afa86609b8c6202bda387f7180838.jpg,450,450,motorcycles,162,64,403,310
img-crosswalks-XV7G30549T_png.rf.b63c96f19582c032339eb38895b69709.jpg,450,450,motorcycles,126,120,373,318
img-GR5O5ZG68K_png.rf.b47cdd5ff111a4881d88abd77d1b030c.jpg,450,450,motorcycles,38,188,262,346
img-crosswalks-7RLAWRU4XO_png.rf.b773a69d3fe96b45f08fbd6801580dcf.jpg,450,450,crosswalks,174,251,450,301
img-bicycles-DF3MFPNJBM_png.rf.b83096ef707a925569ae1dfb022145ee.jpg,450,450,bicycles,240,234,424,450
img-traffic-lights-X5XUB6M8TD_png.rf.b85d46b62c41181fcbf47ebc57859024.jpg,450,450,traffic lights,305,65,412,289
img-DPME84UJWO_png.rf.b8a0c4754c8180b196896da602cc5008.jpg,450,450,traffic lights,170,161,424,369
img-VB5UUMR43T_png.rf.b8b9cc5d719649768fa091a6861f988d.jpg,450,450,motorcycles,222,112,412,296
img-VB5UUMR43T_png.rf.b8b9cc5d719649768fa091a6861f988d.jpg,450,450,motorcycles,73,70,245,287
img-crosswalks-XOU547BIE0_png.rf.b88396d2521061236e6092f335d95849.jpg,450,450,crosswalks,171,376,450,407
img-ADFI0KZYQE_png.rf.b9773056c4a47622ce705b4474f5b387.jpg,450,450,motorcycles,34,0,424,413
img-bicycles-0S7YNH0LUS_png.rf.b950bc1e871835362c4c45afbcebb73c.jpg,450,450,bicycles,99,92,433,374
img-buses-CA9N88MARS_png.rf.b7f3c1ed3141322aac7837319639cd39.jpg,450,450,buses,70,129,391,306
img-buses-OLS32XUEW0_png.rf.b8f68512b5a70d37ad11095fbe0278bb.jpg,450,450,buses,137,0,416,263
img-traffic-lights-PK3KC12GWX_png.rf.ba3265bb9d296d093a8aa771f08ccd44.jpg,450,450,traffic lights,190,205,212,259
img-QFHSTOK5FR_png.rf.b9c9199565aaccaae3766e39957544a9.jpg,450,450,motorcycles,113,53,311,423
img-XEHG3UGBO2_png.rf.b504113f307862ab0729095463e248e8.jpg,450,450,motorcycles,115,131,191,216
img-bicycles-J8JNGZB5QE_png.rf.ba078bbc19c3dc212bd1737f25c146e9.jpg,450,450,bicycles,24,156,115,340
img-bicycles-J8JNGZB5QE_png.rf.ba078bbc19c3dc212bd1737f25c146e9.jpg,450,450,bicycles,136,51,331,373
img-buses-4J1YLF6B3G_png.rf.b86f324a98699b8c43dbbf5883b96970.jpg,450,450,buses,135,195,402,432
img-buses-WUB8P8N92M_png.rf.b954216657fc7eeed5d3bd4966ec0b2f.jpg,450,450,buses,12,120,400,325
img-56EMQW0S4R_png.rf.ba7716da9dbfeb8007014fa9d49bb9db.jpg,450,450,buses,199,107,405,353
img-bicycles-HUX00ZEZ4J_png.rf.ba1a0e3d2e943ce7583039676bb9077e.jpg,450,450,bicycles,20,95,98,227
img-bicycles-HUX00ZEZ4J_png.rf.ba1a0e3d2e943ce7583039676bb9077e.jpg,450,450,bicycles,98,63,260,276
img-bicycles-HUX00ZEZ4J_png.rf.ba1a0e3d2e943ce7583039676bb9077e.jpg,450,450,bicycles,261,146,347,276
